station_id,station_code,station_name,sample_date,DOC,Color,NH4-N,NO3-N,TRP,POC,SPM,SiO2,Si,TOC,TOTN_EF_usikker,TOTN,TDP,PP,TOTP,TSM,UV_Abs_254nm,UV_Abs_410nm
40352,DRA1,Drammenselva,1999-06-29 00:00:00,,,25.0,373.0,2.9,,,3.4229688448,,4.82,,653.0,,,,20.6,,
40352,DRA1,Drammenselva,1999-07-26 00:00:00,,,11.0,176.0,0.5,,,2.3532910808,,3.39,,317.0,,,,0.9,,
40352,DRA1,Drammenselva,1999-08-30 00:00:00,,,23.0,173.0,0.5,,,2.3532910808,,3.6,,373.0,,,,0.5,,
40352,DRA1,Drammenselva,1999-09-28 00:00:00,,,26.0,248.0,2.0,,,2.3532910808,,4.09,,447.0,,,,2.5,,
40352,DRA1,Drammenselva,1999-10-26 00:00:00,,,31.0,312.0,5.0,,,3.4229688448,,3.55,,577.0,,,,4.6,,
40352,DRA1,Drammenselva,1999-11-30 00:00:00,,,40.0,253.0,4.3,,,2.5672266336,,3.58,,524.0,,,,0.7,,
40352,DRA1,Drammenselva,1999-12-16 00:00:00,,,22.0,264.0,0.52,,,2.7811621864,,3.03,,453.0,,,,0.5,,
40352,DRA1,Drammenselva,2000-01-26 00:00:00,,,20.0,277.0,1.8,,,2.9950977392,,2.44,,412.0,,,,0.9,,
40352,DRA1,Drammenselva,2000-02-23 00:00:00,,,29.0,259.0,1.8,,,2.7811621864,,2.33,,379.0,,,,0.9,,
40352,DRA1,Drammenselva,2000-03-30 00:00:00,,,27.0,257.0,1.8,,,2.3532910808,,2.5,,402.0,,,,1.1,,
40352,DRA1,Drammenselva,2000-04-27 00:00:00,,,23.0,247.0,2.0,,,3.6369043976,,3.68,,488.0,,,,2.3,,
40352,DRA1,Drammenselva,2000-05-03 00:00:00,,,17.0,245.0,8.3,,,4.278711056,,3.83,,505.0,,,,9.1,,
40352,DRA1,Drammenselva,2000-05-09 00:00:00,,,11.0,249.0,1.0,,,2.9950977392,,3.17,,412.0,,,,1.4,,
40352,DRA1,Drammenselva,2000-05-15 00:00:00,,,24.0,196.0,2.0,,,2.7811621864,,3.03,,446.0,,,,1.2,,
40352,DRA1,Drammenselva,2000-05-22 00:00:00,,,34.0,361.0,2.0,,,2.5672266336,,2.65,,489.0,,,,1.1,,
40352,DRA1,Drammenselva,2000-05-30 00:00:00,,,41.0,261.0,3.0,,,2.9950977392,,3.3,,536.0,,,,2.5,,
40352,DRA1,Drammenselva,2000-06-05 00:00:00,,,15.0,255.0,2.0,,,3.209033292,,2.9,,485.0,,,,0.8,,
40352,DRA1,Drammenselva,2000-06-14 00:00:00,,,,255.0,3.0,,,2.9950977392,,3.3,,468.0,,,,0.5,,
40352,DRA1,Drammenselva,2000-06-21 00:00:00,,,36.0,217.0,2.0,,,2.7811621864,,2.9,,429.0,,,,1.2,,
40352,DRA1,Drammenselva,2000-06-27 00:00:00,,,16.0,214.0,3.0,,,2.7811621864,,3.3,,476.0,,,,1.6,,
40352,DRA1,Drammenselva,2000-07-18 00:00:00,,,31.0,186.0,3.0,,,2.7811621864,,3.5,,351.0,,,,2.0,,
40352,DRA1,Drammenselva,2000-08-30 00:00:00,,,38.0,58.0,1.0,,,2.7811621864,,3.3,,677.0,,,,2.4,,
40352,DRA1,Drammenselva,2000-09-26 00:00:00,,,39.0,174.0,4.0,,,2.7811621864,,2.8,,351.0,,,,2.0,,
40352,DRA1,Drammenselva,2000-10-31 00:00:00,,,25.0,337.0,4.0,,,5.9901954784,,6.4,,635.0,,,,28.5,,
40352,DRA1,Drammenselva,2000-11-30 00:00:00,,,32.0,300.0,5.0,,,3.8508399504,,4.4,,518.0,,,,4.4,,
40352,DRA1,Drammenselva,2000-12-17 00:00:00,,,2.0,292.0,2.0,,,3.8508399504,,4.1,,427.0,,,,1.6,,
40352,DRA1,Drammenselva,2001-01-26 00:00:00,,,19.0,196.0,1.0,,,3.6369043976,,3.6,,421.0,,,,1.2,,
40352,DRA1,Drammenselva,2001-02-22 00:00:00,,,30.0,273.0,2.0,,,3.4229688448,,2.5,,411.0,,,,0.6,,
40352,DRA1,Drammenselva,2001-03-27 00:00:00,,,24.0,268.0,3.0,,,3.209033292,,2.7,,390.0,,,,0.9,,
40352,DRA1,Drammenselva,2001-04-26 00:00:00,,,35.0,369.0,8.0,,,4.9205177144,,4.6,,604.0,,,,10.7,,
40352,DRA1,Drammenselva,2001-05-03 00:00:00,,,28.0,293.0,2.0,,,3.8508399504,,4.1,,519.0,,,,3.9,,
40352,DRA1,Drammenselva,2001-05-05 00:00:00,,,21.0,209.0,1.0,,,3.209033292,,3.7,,394.0,,,,1.7,,
40352,DRA1,Drammenselva,2001-05-08 00:00:00,,,13.0,289.0,1.0,,,3.209033292,,4.5,,486.0,,,,2.9,,
40352,DRA1,Drammenselva,2001-05-15 00:00:00,,,12.0,198.0,3.0,,,3.209033292,,3.4,,383.0,,,,6.6,,
40352,DRA1,Drammenselva,2001-05-21 00:00:00,,,13.0,220.0,1.0,,,3.209033292,,3.4,,372.0,,,,3.7,,
40352,DRA1,Drammenselva,2001-05-29 00:00:00,,,12.0,235.0,6.0,,,3.209033292,,3.8,,380.0,,,,2.2,,
40352,DRA1,Drammenselva,2001-06-12 00:00:00,,,27.0,208.0,1.0,,,3.4229688448,,3.5,,395.0,,,,1.4,,
40352,DRA1,Drammenselva,2001-06-18 00:00:00,,,36.0,190.0,4.0,,,3.4229688448,,3.3,,387.0,,,,1.9,,
40352,DRA1,Drammenselva,2001-06-25 00:00:00,,,18.0,146.0,3.0,,,3.209033292,,3.3,,324.0,,,,2.4,,
40352,DRA1,Drammenselva,2001-07-30 00:00:00,,,35.0,149.0,2.0,,,1.6259102013,,3.2,,324.0,,,,1.3,,
40352,DRA1,Drammenselva,2001-08-27 00:00:00,,,38.0,143.0,3.0,,,1.4333682038,,3.9,,380.0,,,,1.3,,
40352,DRA1,Drammenselva,2001-09-24 00:00:00,,,25.0,178.0,1.0,,,2.139355528,,4.1,,349.0,,,,1.9,,
40352,DRA1,Drammenselva,2001-10-29 00:00:00,,,28.0,228.0,2.0,,,2.9950977392,,3.8,,283.0,,,,0.8,,
40352,DRA1,Drammenselva,2001-11-22 00:00:00,,,37.0,245.0,7.0,,,2.7811621864,,3.3,,344.0,,,,1.3,,
40352,DRA1,Drammenselva,2001-12-17 00:00:00,,,45.0,276.0,3.0,,,2.9950977392,,3.7,,437.0,,,,3.8,,
40352,DRA1,Drammenselva,2002-01-28 00:00:00,,,37.0,331.0,3.0,,,2.5672266336,,2.7,,400.0,,,,1.0,,
40352,DRA1,Drammenselva,2002-02-25 00:00:00,,,45.0,367.0,8.0,,,2.5672266336,,2.6,,450.0,,,,0.6,,
40352,DRA1,Drammenselva,2002-03-18 00:00:00,,,29.0,262.0,1.0,,,4.0647755032,,2.5,,450.0,,,,0.9,,
40352,DRA1,Drammenselva,2002-04-29 00:00:00,,,22.0,229.0,8.0,,,2.5672266336,,3.2,,415.0,,,,2.3,,
