datetime,station_id,station_name,parameter,parameter_name,parameter_name_eng,method,value,unit,correction,quality
1970-06-17 11:00:00+00:00,15.61.0,Holmfoss i Numedalslågen,1001,Vannføring,Discharge,Mean,95.36974,m³/s,0,3
1970-06-18 11:00:00+00:00,15.61.0,Holmfoss i Numedalslågen,1001,Vannføring,Discharge,Mean,95.36974,m³/s,0,3
1970-06-19 11:00:00+00:00,15.61.0,Holmfoss i Numedalslågen,1001,Vannføring,Discharge,Mean,95.36974,m³/s,0,3
1970-06-20 11:00:00+00:00,15.61.0,Holmfoss i Numedalslågen,1001,Vannføring,Discharge,Mean,96.21689,m³/s,0,3
1970-06-21 11:00:00+00:00,15.61.0,Holmfoss i Numedalslågen,1001,Vannføring,Discharge,Mean,97.92731,m³/s,0,3
1970-06-22 11:00:00+00:00,15.61.0,Holmfoss i Numedalslågen,1001,Vannføring,Discharge,Mean,95.36974,m³/s,0,3
1970-06-23 11:00:00+00:00,15.61.0,Holmfoss i Numedalslågen,1001,Vannføring,Discharge,Mean,92.86027,m³/s,0,3
1970-06-24 11:00:00+00:00,15.61.0,Holmfoss i Numedalslågen,1001,Vannføring,Discharge,Mean,97.06941,m³/s,0,3
1970-06-25 11:00:00+00:00,15.61.0,Holmfoss i Numedalslågen,1001,Vannføring,Discharge,Mean,102.2982,m³/s,0,3
1970-06-26 11:00:00+00:00,15.61.0,Holmfoss i Numedalslågen,1001,Vannføring,Discharge,Mean,102.2982,m³/s,0,3
1970-06-27 11:00:00+00:00,15.61.0,Holmfoss i Numedalslågen,1001,Vannføring,Discharge,Mean,102.2982,m³/s,0,3
1970-06-28 11:00:00+00:00,15.61.0,Holmfoss i Numedalslågen,1001,Vannføring,Discharge,Mean,97.06941,m³/s,0,3
1970-06-29 11:00:00+00:00,15.61.0,Holmfoss i Numedalslågen,1001,Vannføring,Discharge,Mean,92.86027,m³/s,0,3
1970-06-30 11:00:00+00:00,15.61.0,Holmfoss i Numedalslågen,1001,Vannføring,Discharge,Mean,106.8067,m³/s,0,3
1970-07-01 11:00:00+00:00,15.61.0,Holmfoss i Numedalslågen,1001,Vannføring,Discharge,Mean,122.1888,m³/s,0,3
1970-07-02 11:00:00+00:00,15.61.0,Holmfoss i Numedalslågen,1001,Vannføring,Discharge,Mean,156.3965,m³/s,0,3
1970-07-03 11:00:00+00:00,15.61.0,Holmfoss i Numedalslågen,1001,Vannføring,Discharge,Mean,195.8768,m³/s,0,3
1970-07-04 11:00:00+00:00,15.61.0,Holmfoss i Numedalslågen,1001,Vannføring,Discharge,Mean,192.4854,m³/s,0,3
1970-07-05 11:00:00+00:00,15.61.0,Holmfoss i Numedalslågen,1001,Vannføring,Discharge,Mean,189.954,m³/s,0,3
1970-07-06 11:00:00+00:00,15.61.0,Holmfoss i Numedalslågen,1001,Vannføring,Discharge,Mean,158.8144,m³/s,0,3
1970-07-07 11:00:00+00:00,15.61.0,Holmfoss i Numedalslågen,1001,Vannføring,Discharge,Mean,132.5693,m³/s,0,3
1970-07-08 11:00:00+00:00,15.61.0,Holmfoss i Numedalslågen,1001,Vannføring,Discharge,Mean,122.1888,m³/s,0,3
1970-07-09 11:00:00+00:00,15.61.0,Holmfoss i Numedalslågen,1001,Vannføring,Discharge,Mean,112.4022,m³/s,0,3
1970-07-10 11:00:00+00:00,15.61.0,Holmfoss i Numedalslågen,1001,Vannføring,Discharge,Mean,111.4554,m³/s,0,3
1970-07-11 11:00:00+00:00,15.61.0,Holmfoss i Numedalslågen,1001,Vannføring,Discharge,Mean,110.5143,m³/s,0,3
1970-07-12 11:00:00+00:00,15.61.0,Holmfoss i Numedalslågen,1001,Vannføring,Discharge,Mean,108.6492,m³/s,0,3
1970-07-13 11:00:00+00:00,15.61.0,Holmfoss i Numedalslågen,1001,Vannføring,Discharge,Mean,107.7252,m³/s,0,3
1970-07-14 11:00:00+00:00,15.61.0,Holmfoss i Numedalslågen,1001,Vannføring,Discharge,Mean,102.2982,m³/s,0,3
1970-07-15 11:00:00+00:00,15.61.0,Holmfoss i Numedalslågen,1001,Vannføring,Discharge,Mean,97.92731,m³/s,0,3
1970-07-16 11:00:00+00:00,15.61.0,Holmfoss i Numedalslågen,1001,Vannføring,Discharge,Mean,94.52793,m³/s,0,3
1970-07-17 11:00:00+00:00,15.61.0,Holmfoss i Numedalslågen,1001,Vannføring,Discharge,Mean,92.03436,m³/s,0,3
1970-07-18 11:00:00+00:00,15.61.0,Holmfoss i Numedalslågen,1001,Vannføring,Discharge,Mean,87.98336,m³/s,0,3
1970-07-19 11:00:00+00:00,15.61.0,Holmfoss i Numedalslågen,1001,Vannføring,Discharge,Mean,84.83556,m³/s,0,3
1970-07-20 11:00:00+00:00,15.61.0,Holmfoss i Numedalslågen,1001,Vannføring,Discharge,Mean,85.61484,m³/s,0,3
1970-07-21 11:00:00+00:00,15.61.0,Holmfoss i Numedalslågen,1001,Vannføring,Discharge,Mean,87.18872,m³/s,0,3
1970-07-22 11:00:00+00:00,15.61.0,Holmfoss i Numedalslågen,1001,Vannføring,Discharge,Mean,95.36974,m³/s,0,3
1970-07-23 11:00:00+00:00,15.61.0,Holmfoss i Numedalslågen,1001,Vannføring,Discharge,Mean,104.085,m³/s,0,3
1970-07-24 11:00:00+00:00,15.61.0,Holmfoss i Numedalslågen,1001,Vannføring,Discharge,Mean,111.4554,m³/s,0,3
1970-07-25 11:00:00+00:00,15.61.0,Holmfoss i Numedalslågen,1001,Vannføring,Discharge,Mean,120.1846,m³/s,0,3
1970-07-26 11:00:00+00:00,15.61.0,Holmfoss i Numedalslågen,1001,Vannføring,Discharge,Mean,132.5693,m³/s,0,3
1970-07-27 11:00:00+00:00,15.61.0,Holmfoss i Numedalslågen,1001,Vannføring,Discharge,Mean,145.8399,m³/s,0,3
1970-07-28 11:00:00+00:00,15.61.0,Holmfoss i Numedalslågen,1001,Vannføring,Discharge,Mean,141.3157,m³/s,0,3
1970-07-29 11:00:00+00:00,15.61.0,Holmfoss i Numedalslågen,1001,Vannføring,Discharge,Mean,137.989,m³/s,0,3
1970-07-30 11:00:00+00:00,15.61.0,Holmfoss i Numedalslågen,1001,Vannføring,Discharge,Mean,120.1846,m³/s,0,3
1970-07-31 11:00:00+00:00,15.61.0,Holmfoss i Numedalslågen,1001,Vannføring,Discharge,Mean,104.085,m³/s,0,3
1970-08-01 11:00:00+00:00,15.61.0,Holmfoss i Numedalslågen,1001,Vannføring,Discharge,Mean,95.36974,m³/s,0,3
1970-08-02 11:00:00+00:00,15.61.0,Holmfoss i Numedalslågen,1001,Vannføring,Discharge,Mean,87.98336,m³/s,0,3
1970-08-03 11:00:00+00:00,15.61.0,Holmfoss i Numedalslågen,1001,Vannføring,Discharge,Mean,88.78316,m³/s,0,3
1970-08-04 11:00:00+00:00,15.61.0,Holmfoss i Numedalslågen,1001,Vannføring,Discharge,Mean,90.39832,m³/s,0,3
1970-08-05 11:00:00+00:00,15.61.0,Holmfoss i Numedalslågen,1001,Vannføring,Discharge,Mean,87.98336,m³/s,0,3
1970-08-06 11:00:00+00:00,15.61.0,Holmfoss i Numedalslågen,1001,Vannføring,Discharge,Mean,86.39922,m³/s,0,3
1970-08-07 11:00:00+00:00,15.61.0,Holmfoss i Numedalslågen,1001,Vannføring,Discharge,Mean,84.06136,m³/s,0,3
1970-08-08 11:00:00+00:00,15.61.0,Holmfoss i Numedalslågen,1001,Vannføring,Discharge,Mean,82.52811,m³/s,0,3
1970-08-09 11:00:00+00:00,15.61.0,Holmfoss i Numedalslågen,1001,Vannføring,Discharge,Mean,51.39526,m³/s,0,3
1970-08-10 11:00:00+00:00,15.61.0,Holmfoss i Numedalslågen,1001,Vannføring,Discharge,Mean,46.67202,m³/s,0,3
1970-08-11 11:00:00+00:00,15.61.0,Holmfoss i Numedalslågen,1001,Vannføring,Discharge,Mean,42.2673,m³/s,0,3
1970-08-12 11:00:00+00:00,15.61.0,Holmfoss i Numedalslågen,1001,Vannføring,Discharge,Mean,39.50122,m³/s,0,3
1970-08-13 11:00:00+00:00,15.61.0,Holmfoss i Numedalslågen,1001,Vannføring,Discharge,Mean,37.29699,m³/s,0,3
1970-08-14 11:00:00+00:00,15.61.0,Holmfoss i Numedalslågen,1001,Vannføring,Discharge,Mean,39.05313,m³/s,0,3
1970-08-15 11:00:00+00:00,15.61.0,Holmfoss i Numedalslågen,1001,Vannføring,Discharge,Mean,41.33039,m³/s,0,3
1970-08-16 11:00:00+00:00,15.61.0,Holmfoss i Numedalslågen,1001,Vannføring,Discharge,Mean,63.09969,m³/s,0,3
1970-08-17 11:00:00+00:00,15.61.0,Holmfoss i Numedalslågen,1001,Vannføring,Discharge,Mean,92.86027,m³/s,0,3
1970-08-18 11:00:00+00:00,15.61.0,Holmfoss i Numedalslågen,1001,Vannføring,Discharge,Mean,141.3157,m³/s,0,3
1970-08-19 11:00:00+00:00,15.61.0,Holmfoss i Numedalslågen,1001,Vannføring,Discharge,Mean,202.7877,m³/s,0,3
1970-08-20 11:00:00+00:00,15.61.0,Holmfoss i Numedalslågen,1001,Vannføring,Discharge,Mean,267.337,m³/s,0,3
1970-08-21 11:00:00+00:00,15.61.0,Holmfoss i Numedalslågen,1001,Vannføring,Discharge,Mean,233.4702,m³/s,0,3
1970-08-22 11:00:00+00:00,15.61.0,Holmfoss i Numedalslågen,1001,Vannføring,Discharge,Mean,202.7877,m³/s,0,3
1970-08-23 11:00:00+00:00,15.61.0,Holmfoss i Numedalslågen,1001,Vannføring,Discharge,Mean,141.3157,m³/s,0,3
1970-08-24 11:00:00+00:00,15.61.0,Holmfoss i Numedalslågen,1001,Vannføring,Discharge,Mean,93.69145,m³/s,0,3
1970-08-25 11:00:00+00:00,15.61.0,Holmfoss i Numedalslågen,1001,Vannføring,Discharge,Mean,82.52811,m³/s,0,3
1970-08-26 11:00:00+00:00,15.61.0,Holmfoss i Numedalslågen,1001,Vannføring,Discharge,Mean,72.34885,m³/s,0,3
1970-08-27 11:00:00+00:00,15.61.0,Holmfoss i Numedalslågen,1001,Vannføring,Discharge,Mean,60.0117,m³/s,0,3
1970-08-28 11:00:00+00:00,15.61.0,Holmfoss i Numedalslågen,1001,Vannføring,Discharge,Mean,49.78463,m³/s,0,3
1970-08-29 11:00:00+00:00,15.61.0,Holmfoss i Numedalslågen,1001,Vannføring,Discharge,Mean,48.73112,m³/s,0,3
1970-08-30 11:00:00+00:00,15.61.0,Holmfoss i Numedalslågen,1001,Vannføring,Discharge,Mean,47.69363,m³/s,0,3
1970-08-31 11:00:00+00:00,15.61.0,Holmfoss i Numedalslågen,1001,Vannføring,Discharge,Mean,46.67202,m³/s,0,3
1970-09-01 11:00:00+00:00,15.61.0,Holmfoss i Numedalslågen,1001,Vannføring,Discharge,Mean,46.16712,m³/s,0,3
1970-09-02 11:00:00+00:00,15.61.0,Holmfoss i Numedalslågen,1001,Vannføring,Discharge,Mean,46.16712,m³/s,0,3
1970-09-03 11:00:00+00:00,15.61.0,Holmfoss i Numedalslågen,1001,Vannføring,Discharge,Mean,46.16712,m³/s,0,3
1970-09-04 11:00:00+00:00,15.61.0,Holmfoss i Numedalslågen,1001,Vannføring,Discharge,Mean,51.39526,m³/s,0,3
1970-09-05 11:00:00+00:00,15.61.0,Holmfoss i Numedalslågen,1001,Vannføring,Discharge,Mean,57.62027,m³/s,0,3
1970-09-06 11:00:00+00:00,15.61.0,Holmfoss i Numedalslågen,1001,Vannføring,Discharge,Mean,57.03321,m³/s,0,3
1970-09-07 11:00:00+00:00,15.61.0,Holmfoss i Numedalslågen,1001,Vannføring,Discharge,Mean,57.03321,m³/s,0,3
1970-09-08 11:00:00+00:00,15.61.0,Holmfoss i Numedalslågen,1001,Vannføring,Discharge,Mean,51.9403,m³/s,0,3
1970-09-09 11:00:00+00:00,15.61.0,Holmfoss i Numedalslågen,1001,Vannføring,Discharge,Mean,47.18085,m³/s,0,3
1970-09-10 11:00:00+00:00,15.61.0,Holmfoss i Numedalslågen,1001,Vannføring,Discharge,Mean,47.69363,m³/s,0,3
1970-09-11 11:00:00+00:00,15.61.0,Holmfoss i Numedalslågen,1001,Vannføring,Discharge,Mean,48.73112,m³/s,0,3
1970-09-12 11:00:00+00:00,15.61.0,Holmfoss i Numedalslågen,1001,Vannføring,Discharge,Mean,92.03436,m³/s,0,3
1970-09-13 11:00:00+00:00,15.61.0,Holmfoss i Numedalslågen,1001,Vannføring,Discharge,Mean,85.61484,m³/s,0,3
1970-09-14 11:00:00+00:00,15.61.0,Holmfoss i Numedalslågen,1001,Vannføring,Discharge,Mean,100.5335,m³/s,0,3
1970-09-15 11:00:00+00:00,15.61.0,Holmfoss i Numedalslågen,1001,Vannføring,Discharge,Mean,117.2225,m³/s,0,3
1970-09-16 11:00:00+00:00,15.61.0,Holmfoss i Numedalslågen,1001,Vannføring,Discharge,Mean,163.7303,m³/s,0,3
1970-09-17 11:00:00+00:00,15.61.0,Holmfoss i Numedalslågen,1001,Vannføring,Discharge,Mean,215.9078,m³/s,0,3
1970-09-18 11:00:00+00:00,15.61.0,Holmfoss i Numedalslågen,1001,Vannføring,Discharge,Mean,176.4944,m³/s,0,3
1970-09-19 11:00:00+00:00,15.61.0,Holmfoss i Numedalslågen,1001,Vannføring,Discharge,Mean,139.0916,m³/s,0,3
1970-09-20 11:00:00+00:00,15.61.0,Holmfoss i Numedalslågen,1001,Vannføring,Discharge,Mean,96.21689,m³/s,0,3
1970-09-21 11:00:00+00:00,15.61.0,Holmfoss i Numedalslågen,1001,Vannføring,Discharge,Mean,64.36607,m³/s,0,3
1970-09-22 11:00:00+00:00,15.61.0,Holmfoss i Numedalslågen,1001,Vannføring,Discharge,Mean,63.09969,m³/s,0,3
1970-09-23 11:00:00+00:00,15.61.0,Holmfoss i Numedalslågen,1001,Vannføring,Discharge,Mean,62.47322,m³/s,0,3
1970-09-24 11:00:00+00:00,15.61.0,Holmfoss i Numedalslågen,1001,Vannføring,Discharge,Mean,56.45044,m³/s,0,3
1970-09-25 11:00:00+00:00,15.61.0,Holmfoss i Numedalslågen,1001,Vannføring,Discharge,Mean,57.62027,m³/s,0,3
1970-09-26 11:00:00+00:00,15.61.0,Holmfoss i Numedalslågen,1001,Vannføring,Discharge,Mean,54.72766,m³/s,0,3
1970-09-27 11:00:00+00:00,15.61.0,Holmfoss i Numedalslågen,1001,Vannføring,Discharge,Mean,50.85431,m³/s,0,3
1970-09-28 11:00:00+00:00,15.61.0,Holmfoss i Numedalslågen,1001,Vannføring,Discharge,Mean,49.25586,m³/s,0,3
1970-09-29 11:00:00+00:00,15.61.0,Holmfoss i Numedalslågen,1001,Vannføring,Discharge,Mean,49.25586,m³/s,0,3
1970-09-30 11:00:00+00:00,15.61.0,Holmfoss i Numedalslågen,1001,Vannføring,Discharge,Mean,50.85431,m³/s,0,3
1970-10-01 11:00:00+00:00,15.61.0,Holmfoss i Numedalslågen,1001,Vannføring,Discharge,Mean,51.9403,m³/s,0,3
1970-10-02 11:00:00+00:00,15.61.0,Holmfoss i Numedalslågen,1001,Vannføring,Discharge,Mean,56.45044,m³/s,0,3
1970-10-03 11:00:00+00:00,15.61.0,Holmfoss i Numedalslågen,1001,Vannføring,Discharge,Mean,162.4913,m³/s,0,3
1970-10-04 11:00:00+00:00,15.61.0,Holmfoss i Numedalslågen,1001,Vannføring,Discharge,Mean,229.6239,m³/s,0,3
1970-10-05 11:00:00+00:00,15.61.0,Holmfoss i Numedalslågen,1001,Vannføring,Discharge,Mean,219.5888,m³/s,0,3
1970-10-06 11:00:00+00:00,15.61.0,Holmfoss i Numedalslågen,1001,Vannføring,Discharge,Mean,218.3568,m³/s,0,3
1970-10-07 11:00:00+00:00,15.61.0,Holmfoss i Numedalslågen,1001,Vannføring,Discharge,Mean,232.183,m³/s,0,3
1970-10-08 11:00:00+00:00,15.61.0,Holmfoss i Numedalslågen,1001,Vannføring,Discharge,Mean,222.0676,m³/s,0,3
1970-10-09 11:00:00+00:00,15.61.0,Holmfoss i Numedalslågen,1001,Vannføring,Discharge,Mean,177.8087,m³/s,0,3
1970-10-10 11:00:00+00:00,15.61.0,Holmfoss i Numedalslågen,1001,Vannføring,Discharge,Mean,155.1974,m³/s,0,3
1970-10-11 11:00:00+00:00,15.61.0,Holmfoss i Numedalslågen,1001,Vannføring,Discharge,Mean,117.2225,m³/s,0,3
1970-10-12 11:00:00+00:00,15.61.0,Holmfoss i Numedalslågen,1001,Vannføring,Discharge,Mean,84.06136,m³/s,0,3
1970-10-13 11:00:00+00:00,15.61.0,Holmfoss i Numedalslågen,1001,Vannføring,Discharge,Mean,76.59437,m³/s,0,3
1970-10-14 11:00:00+00:00,15.61.0,Holmfoss i Numedalslågen,1001,Vannføring,Discharge,Mean,71.65798,m³/s,0,3
1970-10-15 11:00:00+00:00,15.61.0,Holmfoss i Numedalslågen,1001,Vannføring,Discharge,Mean,71.65798,m³/s,0,3
1970-10-16 11:00:00+00:00,15.61.0,Holmfoss i Numedalslågen,1001,Vannføring,Discharge,Mean,70.97184,m³/s,0,3
1970-10-17 11:00:00+00:00,15.61.0,Holmfoss i Numedalslågen,1001,Vannføring,Discharge,Mean,70.97184,m³/s,0,3
1970-10-18 11:00:00+00:00,15.61.0,Holmfoss i Numedalslågen,1001,Vannføring,Discharge,Mean,70.97184,m³/s,0,3
1970-10-19 11:00:00+00:00,15.61.0,Holmfoss i Numedalslågen,1001,Vannføring,Discharge,Mean,70.97184,m³/s,0,3
1970-10-20 11:00:00+00:00,15.61.0,Holmfoss i Numedalslågen,1001,Vannføring,Discharge,Mean,63.09969,m³/s,0,3
1970-10-21 11:00:00+00:00,15.61.0,Holmfoss i Numedalslågen,1001,Vannføring,Discharge,Mean,62.47322,m³/s,0,3
1970-10-22 11:00:00+00:00,15.61.0,Holmfoss i Numedalslågen,1001,Vannføring,Discharge,Mean,59.40732,m³/s,0,3
1970-10-23 11:00:00+00:00,15.61.0,Holmfoss i Numedalslågen,1001,Vannføring,Discharge,Mean,57.03321,m³/s,0,3
1970-10-24 11:00:00+00:00,15.61.0,Holmfoss i Numedalslågen,1001,Vannføring,Discharge,Mean,53.60022,m³/s,0,3
1970-10-25 11:00:00+00:00,15.61.0,Holmfoss i Numedalslågen,1001,Vannføring,Discharge,Mean,46.16712,m³/s,0,3
1970-10-26 11:00:00+00:00,15.61.0,Holmfoss i Numedalslågen,1001,Vannføring,Discharge,Mean,46.67202,m³/s,0,3
1970-10-27 11:00:00+00:00,15.61.0,Holmfoss i Numedalslågen,1001,Vannføring,Discharge,Mean,48.21038,m³/s,0,3
1970-10-28 11:00:00+00:00,15.61.0,Holmfoss i Numedalslågen,1001,Vannføring,Discharge,Mean,49.78463,m³/s,0,3
1970-10-29 11:00:00+00:00,15.61.0,Holmfoss i Numedalslågen,1001,Vannføring,Discharge,Mean,53.04277,m³/s,0,3
1970-10-30 11:00:00+00:00,15.61.0,Holmfoss i Numedalslågen,1001,Vannføring,Discharge,Mean,57.03321,m³/s,0,3
1970-10-31 11:00:00+00:00,15.61.0,Holmfoss i Numedalslågen,1001,Vannføring,Discharge,Mean,62.47322,m³/s,0,3
1970-11-01 11:00:00+00:00,15.61.0,Holmfoss i Numedalslågen,1001,Vannføring,Discharge,Mean,64.36607,m³/s,0,3
1970-11-02 11:00:00+00:00,15.61.0,Holmfoss i Numedalslågen,1001,Vannføring,Discharge,Mean,63.09969,m³/s,0,3
1970-11-03 11:00:00+00:00,15.61.0,Holmfoss i Numedalslågen,1001,Vannføring,Discharge,Mean,57.62027,m³/s,0,3
1970-11-04 11:00:00+00:00,15.61.0,Holmfoss i Numedalslågen,1001,Vannføring,Discharge,Mean,57.03321,m³/s,0,3
